City,Latitude,Longitude,Timestamp,VehicleCount,Speed,WeatherCondition,EventName,EventImpact,Hour,DayOfWeek,IsWeekend,CongestionLevel
Delhi,28.7041,77.1025,2025-12-09 12:00:00.506206,1586,32.37,Clear,None,0.0,12,1,0,1
Delhi,28.7041,77.1025,2025-12-09 13:00:00.506206,1756,39.5,Cloudy,None,0.0,13,1,0,1
Delhi,28.7041,77.1025,2025-12-09 14:00:00.506206,1383,28.15,Cloudy,None,0.0,14,1,0,1
Delhi,28.7041,77.1025,2025-12-09 15:00:00.506206,1623,33.74,Cloudy,None,0.0,15,1,0,1
Delhi,28.7041,77.1025,2025-12-09 16:00:00.506206,1404,33.57,Cloudy,None,0.0,16,1,0,1
Delhi,28.7041,77.1025,2025-12-09 17:00:00.506206,2706,22.79,Clear,None,0.0,17,1,0,2
Delhi,28.7041,77.1025,2025-12-09 18:00:00.506206,2917,19.23,Clear,None,0.0,18,1,0,2
Delhi,28.7041,77.1025,2025-12-09 19:00:00.506206,2696,19.89,Clear,None,0.0,19,1,0,2
Delhi,28.7041,77.1025,2025-12-09 20:00:00.506206,2505,26.25,Clear,None,0.0,20,1,0,1
Delhi,28.7041,77.1025,2025-12-09 21:00:00.506206,417,49.22,Cloudy,None,0.0,21,1,0,0
Delhi,28.7041,77.1025,2025-12-09 22:00:00.506206,678,52.98,Cloudy,None,0.0,22,1,0,0
Delhi,28.7041,77.1025,2025-12-09 23:00:00.506206,658,56.05,Clear,None,0.0,23,1,0,0
Delhi,28.7041,77.1025,2025-12-10 00:00:00.506206,377,51.8,Clear,None,0.0,0,2,0,0
Delhi,28.7041,77.1025,2025-12-10 01:00:00.506206,160,49.74,Cloudy,None,0.0,1,2,0,0
Delhi,28.7041,77.1025,2025-12-10 02:00:00.506206,748,51.3,Cloudy,None,0.0,2,2,0,0
Delhi,28.7041,77.1025,2025-12-10 03:00:00.506206,251,58.25,Clear,None,0.0,3,2,0,0
Delhi,28.7041,77.1025,2025-12-10 04:00:00.506206,359,57.65,Cloudy,None,0.0,4,2,0,0
Delhi,28.7041,77.1025,2025-12-10 05:00:00.506206,300,40.67,Clear,None,0.0,5,2,0,1
Delhi,28.7041,77.1025,2025-12-10 06:00:00.506206,434,57.14,Clear,None,0.0,6,2,0,0
Delhi,28.7041,77.1025,2025-12-10 07:00:00.506206,652,59.19,Clear,None,0.0,7,2,0,0
Delhi,28.7041,77.1025,2025-12-10 08:00:00.506206,2605,32.94,Clear,None,0.0,8,2,0,1
Delhi,28.7041,77.1025,2025-12-10 09:00:00.506206,2268,29.31,Clear,None,0.0,9,2,0,1
Delhi,28.7041,77.1025,2025-12-10 10:00:00.506206,2347,19.53,Clear,None,0.0,10,2,0,2
Delhi,28.7041,77.1025,2025-12-10 11:00:00.506206,2752,14.52,Clear,None,0.0,11,2,0,2
Delhi,28.7041,77.1025,2025-12-10 12:00:00.506206,1628,37.45,Clear,None,0.0,12,2,0,1
Delhi,28.7041,77.1025,2025-12-10 13:00:00.506206,1119,32.25,Cloudy,None,0.0,13,2,0,1
Delhi,28.7041,77.1025,2025-12-10 14:00:00.506206,1331,34.7,Clear,None,0.0,14,2,0,1
Delhi,28.7041,77.1025,2025-12-10 15:00:00.506206,1435,35.6,Clear,None,0.0,15,2,0,1
Delhi,28.7041,77.1025,2025-12-10 16:00:00.506206,1484,35.75,Clear,None,0.0,16,2,0,1
Delhi,28.7041,77.1025,2025-12-10 17:00:00.506206,2272,19.31,Clear,None,0.0,17,2,0,2
Delhi,28.7041,77.1025,2025-12-10 18:00:00.506206,2667,27.13,Clear,None,0.0,18,2,0,1
Delhi,28.7041,77.1025,2025-12-10 19:00:00.506206,2639,27.04,Clear,None,0.0,19,2,0,1
Delhi,28.7041,77.1025,2025-12-10 20:00:00.506206,2838,21.23,Clear,None,0.0,20,2,0,2
Delhi,28.7041,77.1025,2025-12-10 21:00:00.506206,690,33.86,Storm,None,0.0,21,2,0,1
Delhi,28.7041,77.1025,2025-12-10 22:00:00.506206,580,53.32,Cloudy,None,0.0,22,2,0,0
Delhi,28.7041,77.1025,2025-12-10 23:00:00.506206,420,50.16,Clear,None,0.0,23,2,0,0
Delhi,28.7041,77.1025,2025-12-11 00:00:00.506206,316,55.71,Clear,None,0.0,0,3,0,0
Delhi,28.7041,77.1025,2025-12-11 01:00:00.506206,737,37.4,Rain,None,0.0,1,3,0,1
Delhi,28.7041,77.1025,2025-12-11 02:00:00.506206,797,37.95,Rain,None,0.0,2,3,0,1
Delhi,28.7041,77.1025,2025-12-11 03:00:00.506206,508,48.1,Clear,None,0.0,3,3,0,0
Delhi,28.7041,77.1025,2025-12-11 04:00:00.506206,95,44.1,Clear,None,0.0,4,3,0,1
Delhi,28.7041,77.1025,2025-12-11 05:00:00.506206,875,46.89,Clear,Accident,1.0,5,3,0,0
Delhi,28.7041,77.1025,2025-12-11 06:00:00.506206,272,42.25,Clear,None,0.0,6,3,0,1
Delhi,28.7041,77.1025,2025-12-11 07:00:00.506206,267,49.57,Clear,None,0.0,7,3,0,0
Delhi,28.7041,77.1025,2025-12-11 08:00:00.506206,2491,24.59,Clear,None,0.0,8,3,0,2
Delhi,28.7041,77.1025,2025-12-11 09:00:00.506206,4612,5.0,Clear,Festival,0.8,9,3,0,2
Delhi,28.7041,77.1025,2025-12-11 10:00:00.506206,2278,13.82,Clear,None,0.0,10,3,0,2
Delhi,28.7041,77.1025,2025-12-11 11:00:00.506206,2482,23.4,Cloudy,None,0.0,11,3,0,2
Delhi,28.7041,77.1025,2025-12-11 12:00:00.506206,1519,32.47,Clear,None,0.0,12,3,0,1
Delhi,28.7041,77.1025,2025-12-11 13:00:00.506206,1819,38.82,Cloudy,None,0.0,13,3,0,1
Delhi,28.7041,77.1025,2025-12-11 14:00:00.506206,1602,47.09,Clear,None,0.0,14,3,0,0
Delhi,28.7041,77.1025,2025-12-11 15:00:00.506206,1292,38.54,Clear,None,0.0,15,3,0,1
Delhi,28.7041,77.1025,2025-12-11 16:00:00.506206,1560,36.14,Clear,None,0.0,16,3,0,1
Delhi,28.7041,77.1025,2025-12-11 17:00:00.506206,2721,32.06,Cloudy,None,0.0,17,3,0,1
Delhi,28.7041,77.1025,2025-12-11 18:00:00.506206,5316,5.0,Cloudy,Protest,1.0,18,3,0,2
Delhi,28.7041,77.1025,2025-12-11 19:00:00.506206,2554,17.36,Cloudy,None,0.0,19,3,0,2
Delhi,28.7041,77.1025,2025-12-11 20:00:00.506206,2541,10.59,Clear,None,0.0,20,3,0,2
Delhi,28.7041,77.1025,2025-12-11 21:00:00.506206,569,54.75,Clear,None,0.0,21,3,0,0
Delhi,28.7041,77.1025,2025-12-11 22:00:00.506206,767,24.74,Storm,Match,0.5,22,3,0,2
Delhi,28.7041,77.1025,2025-12-11 23:00:00.506206,121,47.06,Clear,None,0.0,23,3,0,0
Delhi,28.7041,77.1025,2025-12-12 00:00:00.506206,618,52.57,Clear,None,0.0,0,4,0,0
Delhi,28.7041,77.1025,2025-12-12 01:00:00.506206,779,35.4,Storm,None,0.0,1,4,0,1
Delhi,28.7041,77.1025,2025-12-12 02:00:00.506206,490,52.98,Clear,None,0.0,2,4,0,0
Delhi,28.7041,77.1025,2025-12-12 03:00:00.506206,81,35.32,Storm,None,0.0,3,4,0,1
Delhi,28.7041,77.1025,2025-12-12 04:00:00.506206,402,52.02,Clear,None,0.0,4,4,0,0
Delhi,28.7041,77.1025,2025-12-12 05:00:00.506206,499,44.57,Clear,None,0.0,5,4,0,1
Delhi,28.7041,77.1025,2025-12-12 06:00:00.506206,619,61.96,Clear,None,0.0,6,4,0,0
Delhi,28.7041,77.1025,2025-12-12 07:00:00.506206,830,35.96,Rain,Protest,0.8,7,4,0,1
Delhi,28.7041,77.1025,2025-12-12 08:00:00.506206,2150,17.5,Cloudy,None,0.0,8,4,0,2
Delhi,28.7041,77.1025,2025-12-12 09:00:00.506206,2682,14.29,Clear,None,0.0,9,4,0,2
Delhi,28.7041,77.1025,2025-12-12 10:00:00.506206,2454,13.29,Cloudy,None,0.0,10,4,0,2
Delhi,28.7041,77.1025,2025-12-12 11:00:00.506206,2650,18.16,Cloudy,None,0.0,11,4,0,2
Delhi,28.7041,77.1025,2025-12-12 12:00:00.506206,1522,42.27,Clear,None,0.0,12,4,0,1
Delhi,28.7041,77.1025,2025-12-12 13:00:00.506206,1475,35.35,Clear,None,0.0,13,4,0,1
Delhi,28.7041,77.1025,2025-12-12 14:00:00.506206,1475,35.65,Cloudy,None,0.0,14,4,0,1
Delhi,28.7041,77.1025,2025-12-12 15:00:00.506206,1393,36.99,Cloudy,None,0.0,15,4,0,1
Delhi,28.7041,77.1025,2025-12-12 16:00:00.506206,1428,21.75,Storm,None,0.0,16,4,0,2
Delhi,28.7041,77.1025,2025-12-12 17:00:00.506206,2791,13.26,Clear,None,0.0,17,4,0,2
Delhi,28.7041,77.1025,2025-12-12 18:00:00.506206,2338,29.82,Clear,None,0.0,18,4,0,1
Delhi,28.7041,77.1025,2025-12-12 19:00:00.506206,2285,14.19,Clear,None,0.0,19,4,0,2
Delhi,28.7041,77.1025,2025-12-12 20:00:00.506206,2593,16.33,Cloudy,None,0.0,20,4,0,2
Delhi,28.7041,77.1025,2025-12-12 21:00:00.506206,410,44.36,Rain,None,0.0,21,4,0,1
Delhi,28.7041,77.1025,2025-12-12 22:00:00.506206,664,50.87,Cloudy,None,0.0,22,4,0,0
Delhi,28.7041,77.1025,2025-12-12 23:00:00.506206,440,45.75,Rain,None,0.0,23,4,0,0
Delhi,28.7041,77.1025,2025-12-13 00:00:00.506206,61,53.03,Clear,None,0.0,0,5,1,0
Delhi,28.7041,77.1025,2025-12-13 01:00:00.506206,282,35.19,Storm,None,0.0,1,5,1,1
Delhi,28.7041,77.1025,2025-12-13 02:00:00.506206,521,57.83,Clear,None,0.0,2,5,1,0
Delhi,28.7041,77.1025,2025-12-13 03:00:00.506206,426,31.75,Storm,None,0.0,3,5,1,1
Delhi,28.7041,77.1025,2025-12-13 04:00:00.506206,236,32.22,Storm,None,0.0,4,5,1,1
Delhi,28.7041,77.1025,2025-12-13 05:00:00.506206,328,60.43,Clear,None,0.0,5,5,1,0
Delhi,28.7041,77.1025,2025-12-13 06:00:00.506206,665,53.5,Cloudy,Match,0.5,6,5,1,0
Delhi,28.7041,77.1025,2025-12-13 07:00:00.506206,478,56.97,Clear,Match,1.0,7,5,1,0
Delhi,28.7041,77.1025,2025-12-13 08:00:00.506206,3147,22.95,Clear,Protest,0.8,8,5,1,2
Delhi,28.7041,77.1025,2025-12-13 09:00:00.506206,1187,36.83,Cloudy,None,0.0,9,5,1,1
Delhi,28.7041,77.1025,2025-12-13 10:00:00.506206,1641,34.93,Cloudy,None,0.0,10,5,1,1
Delhi,28.7041,77.1025,2025-12-13 11:00:00.506206,1478,35.29,Clear,None,0.0,11,5,1,1
Delhi,28.7041,77.1025,2025-12-13 12:00:00.506206,573,46.28,Clear,None,0.0,12,5,1,0
Delhi,28.7041,77.1025,2025-12-13 13:00:00.506206,881,42.76,Clear,None,0.0,13,5,1,1
Delhi,28.7041,77.1025,2025-12-13 14:00:00.506206,688,33.99,Rain,None,0.0,14,5,1,1
Delhi,28.7041,77.1025,2025-12-13 15:00:00.506206,1341,38.95,Cloudy,Festival,0.8,15,5,1,1
Delhi,28.7041,77.1025,2025-12-13 16:00:00.506206,896,42.89,Clear,None,0.0,16,5,1,1
Delhi,28.7041,77.1025,2025-12-13 17:00:00.506206,1681,36.24,Cloudy,None,0.0,17,5,1,1
Delhi,28.7041,77.1025,2025-12-13 18:00:00.506206,1025,37.69,Cloudy,None,0.0,18,5,1,1
Delhi,28.7041,77.1025,2025-12-13 19:00:00.506206,1742,31.33,Rain,None,0.0,19,5,1,1
Delhi,28.7041,77.1025,2025-12-13 20:00:00.506206,1451,37.37,Clear,None,0.0,20,5,1,1
Delhi,28.7041,77.1025,2025-12-13 21:00:00.506206,756,56.51,Clear,Protest,0.5,21,5,1,0
Delhi,28.7041,77.1025,2025-12-13 22:00:00.506206,0,46.56,Clear,None,0.0,22,5,1,0
Delhi,28.7041,77.1025,2025-12-13 23:00:00.506206,263,55.71,Clear,None,0.0,23,5,1,0
Delhi,28.7041,77.1025,2025-12-14 00:00:00.506206,248,52.52,Clear,None,0.0,0,6,1,0
Delhi,28.7041,77.1025,2025-12-14 01:00:00.506206,559,51.78,Clear,None,0.0,1,6,1,0
Delhi,28.7041,77.1025,2025-12-14 02:00:00.506206,0,61.11,Clear,None,0.0,2,6,1,0
Delhi,28.7041,77.1025,2025-12-14 03:00:00.506206,516,53.79,Cloudy,None,0.0,3,6,1,0
Delhi,28.7041,77.1025,2025-12-14 04:00:00.506206,95,43.79,Rain,None,0.0,4,6,1,1
Delhi,28.7041,77.1025,2025-12-14 05:00:00.506206,0,60.52,Cloudy,Match,0.8,5,6,1,0
Delhi,28.7041,77.1025,2025-12-14 06:00:00.506206,430,50.62,Clear,None,0.0,6,6,1,0
Delhi,28.7041,77.1025,2025-12-14 07:00:00.506206,360,58.72,Cloudy,None,0.0,7,6,1,0
Delhi,28.7041,77.1025,2025-12-14 08:00:00.506206,1609,31.07,Clear,None,0.0,8,6,1,1
Delhi,28.7041,77.1025,2025-12-14 09:00:00.506206,1706,31.35,Rain,None,0.0,9,6,1,1
Delhi,28.7041,77.1025,2025-12-14 10:00:00.506206,1215,43.71,Cloudy,None,0.0,10,6,1,1
Delhi,28.7041,77.1025,2025-12-14 11:00:00.506206,1518,40.16,Clear,None,0.0,11,6,1,1
Delhi,28.7041,77.1025,2025-12-14 12:00:00.506206,1128,39.42,Clear,None,0.0,12,6,1,1
Delhi,28.7041,77.1025,2025-12-14 13:00:00.506206,696,29.14,Storm,None,0.0,13,6,1,1
Delhi,28.7041,77.1025,2025-12-14 14:00:00.506206,1062,37.79,Rain,None,0.0,14,6,1,1
Delhi,28.7041,77.1025,2025-12-14 15:00:00.506206,1629,34.19,Clear,Protest,1.0,15,6,1,1
Delhi,28.7041,77.1025,2025-12-14 16:00:00.506206,757,35.76,Rain,None,0.0,16,6,1,1
Delhi,28.7041,77.1025,2025-12-14 17:00:00.506206,1431,34.25,Clear,None,0.0,17,6,1,1
Delhi,28.7041,77.1025,2025-12-14 18:00:00.506206,1432,52.39,Clear,None,0.0,18,6,1,0
Delhi,28.7041,77.1025,2025-12-14 19:00:00.506206,1502,32.0,Rain,None,0.0,19,6,1,1
Delhi,28.7041,77.1025,2025-12-14 20:00:00.506206,1539,45.87,Clear,None,0.0,20,6,1,0
Delhi,28.7041,77.1025,2025-12-14 21:00:00.506206,124,56.79,Clear,None,0.0,21,6,1,0
Delhi,28.7041,77.1025,2025-12-14 22:00:00.506206,466,49.76,Cloudy,None,0.0,22,6,1,0
Delhi,28.7041,77.1025,2025-12-14 23:00:00.506206,819,57.12,Clear,None,0.0,23,6,1,0
Delhi,28.7041,77.1025,2025-12-15 00:00:00.506206,245,57.95,Cloudy,None,0.0,0,0,0,0
Delhi,28.7041,77.1025,2025-12-15 01:00:00.506206,727,52.8,Clear,None,0.0,1,0,0,0
Delhi,28.7041,77.1025,2025-12-15 02:00:00.506206,570,51.65,Clear,None,0.0,2,0,0,0
Delhi,28.7041,77.1025,2025-12-15 03:00:00.506206,1021,47.39,Clear,None,0.0,3,0,0,0
Delhi,28.7041,77.1025,2025-12-15 04:00:00.506206,336,54.39,Clear,None,0.0,4,0,0,0
Delhi,28.7041,77.1025,2025-12-15 05:00:00.506206,419,48.31,Cloudy,None,0.0,5,0,0,0
Delhi,28.7041,77.1025,2025-12-15 06:00:00.506206,762,56.55,Clear,None,0.0,6,0,0,0
Delhi,28.7041,77.1025,2025-12-15 07:00:00.506206,254,58.62,Cloudy,None,0.0,7,0,0,0
Delhi,28.7041,77.1025,2025-12-15 08:00:00.506206,3694,5.0,Clear,Match,0.5,8,0,0,2
Delhi,28.7041,77.1025,2025-12-15 09:00:00.506206,2870,28.95,Clear,None,0.0,9,0,0,1
Delhi,28.7041,77.1025,2025-12-15 10:00:00.506206,2464,22.68,Cloudy,None,0.0,10,0,0,2
Delhi,28.7041,77.1025,2025-12-15 11:00:00.506206,2243,14.64,Rain,None,0.0,11,0,0,2
Delhi,28.7041,77.1025,2025-12-15 12:00:00.506206,1451,41.29,Clear,None,0.0,12,0,0,1
Delhi,28.7041,77.1025,2025-12-15 13:00:00.506206,1618,38.82,Cloudy,None,0.0,13,0,0,1
Delhi,28.7041,77.1025,2025-12-15 14:00:00.506206,1975,31.44,Clear,None,0.0,14,0,0,1
Delhi,28.7041,77.1025,2025-12-15 15:00:00.506206,1477,39.14,Clear,None,0.0,15,0,0,1
Delhi,28.7041,77.1025,2025-12-15 16:00:00.506206,1761,37.16,Clear,None,0.0,16,0,0,1
Delhi,28.7041,77.1025,2025-12-15 17:00:00.506206,2354,33.51,Clear,None,0.0,17,0,0,1
Delhi,28.7041,77.1025,2025-12-15 18:00:00.506206,2418,14.07,Cloudy,None,0.0,18,0,0,2
Delhi,28.7041,77.1025,2025-12-15 19:00:00.506206,2567,23.91,Cloudy,None,0.0,19,0,0,2
Delhi,28.7041,77.1025,2025-12-15 20:00:00.506206,2633,22.98,Clear,None,0.0,20,0,0,2
Delhi,28.7041,77.1025,2025-12-15 21:00:00.506206,550,54.46,Cloudy,None,0.0,21,0,0,0
Delhi,28.7041,77.1025,2025-12-15 22:00:00.506206,374,45.07,Clear,None,0.0,22,0,0,0
Delhi,28.7041,77.1025,2025-12-15 23:00:00.506206,871,57.39,Cloudy,None,0.0,23,0,0,0
Delhi,28.7041,77.1025,2025-12-16 00:00:00.506206,210,59.65,Clear,None,0.0,0,1,0,0
Delhi,28.7041,77.1025,2025-12-16 01:00:00.506206,293,56.99,Clear,None,0.0,1,1,0,0
Delhi,28.7041,77.1025,2025-12-16 02:00:00.506206,318,48.92,Clear,None,0.0,2,1,0,0
Delhi,28.7041,77.1025,2025-12-16 03:00:00.506206,602,34.66,Rain,None,0.0,3,1,0,1
Delhi,28.7041,77.1025,2025-12-16 04:00:00.506206,800,44.96,Clear,None,0.0,4,1,0,1
Delhi,28.7041,77.1025,2025-12-16 05:00:00.506206,480,56.28,Clear,None,0.0,5,1,0,0
Delhi,28.7041,77.1025,2025-12-16 06:00:00.506206,430,47.14,Clear,None,0.0,6,1,0,0
Delhi,28.7041,77.1025,2025-12-16 07:00:00.506206,843,66.74,Clear,None,0.0,7,1,0,0
Delhi,28.7041,77.1025,2025-12-16 08:00:00.506206,2643,14.66,Storm,None,0.0,8,1,0,2
Delhi,28.7041,77.1025,2025-12-16 09:00:00.506206,2695,22.1,Cloudy,None,0.0,9,1,0,2
Delhi,28.7041,77.1025,2025-12-16 10:00:00.506206,2998,27.52,Clear,None,0.0,10,1,0,1
Delhi,28.7041,77.1025,2025-12-16 11:00:00.506206,2677,21.12,Clear,None,0.0,11,1,0,2
Delhi,28.7041,77.1025,2025-12-16 12:00:00.506206,1511,43.23,Clear,None,0.0,12,1,0,1
Delhi,28.7041,77.1025,2025-12-16 13:00:00.506206,1542,44.41,Cloudy,None,0.0,13,1,0,1
Delhi,28.7041,77.1025,2025-12-16 14:00:00.506206,1224,38.28,Clear,None,0.0,14,1,0,1
Delhi,28.7041,77.1025,2025-12-16 15:00:00.506206,1244,31.93,Clear,None,0.0,15,1,0,1
Delhi,28.7041,77.1025,2025-12-16 16:00:00.506206,1465,39.81,Clear,None,0.0,16,1,0,1
Delhi,28.7041,77.1025,2025-12-16 17:00:00.506206,2378,29.29,Clear,None,0.0,17,1,0,1
Delhi,28.7041,77.1025,2025-12-16 18:00:00.506206,2414,22.13,Clear,None,0.0,18,1,0,2
Delhi,28.7041,77.1025,2025-12-16 19:00:00.506206,2436,29.0,Clear,None,0.0,19,1,0,1
Delhi,28.7041,77.1025,2025-12-16 20:00:00.506206,3676,6.24,Cloudy,Festival,0.5,20,1,0,2
Delhi,28.7041,77.1025,2025-12-16 21:00:00.506206,529,56.3,Clear,None,0.0,21,1,0,0
Delhi,28.7041,77.1025,2025-12-16 22:00:00.506206,713,45.56,Cloudy,None,0.0,22,1,0,0
Delhi,28.7041,77.1025,2025-12-16 23:00:00.506206,666,51.67,Clear,None,0.0,23,1,0,0
Delhi,28.7041,77.1025,2025-12-17 00:00:00.506206,497,53.52,Clear,None,0.0,0,2,0,0
Delhi,28.7041,77.1025,2025-12-17 01:00:00.506206,161,57.45,Clear,None,0.0,1,2,0,0
Delhi,28.7041,77.1025,2025-12-17 02:00:00.506206,459,49.83,Cloudy,None,0.0,2,2,0,0
Delhi,28.7041,77.1025,2025-12-17 03:00:00.506206,288,47.14,Rain,None,0.0,3,2,0,0
Delhi,28.7041,77.1025,2025-12-17 04:00:00.506206,599,55.82,Cloudy,None,0.0,4,2,0,0
Delhi,28.7041,77.1025,2025-12-17 05:00:00.506206,455,51.51,Cloudy,None,0.0,5,2,0,0
Delhi,28.7041,77.1025,2025-12-17 06:00:00.506206,1066,47.67,Clear,Festival,1.0,6,2,0,0
Delhi,28.7041,77.1025,2025-12-17 07:00:00.506206,455,55.7,Clear,None,0.0,7,2,0,0
Delhi,28.7041,77.1025,2025-12-17 08:00:00.506206,4618,5.0,Clear,Festival,1.0,8,2,0,2
Delhi,28.7041,77.1025,2025-12-17 09:00:00.506206,2780,29.49,Clear,None,0.0,9,2,0,1
Delhi,28.7041,77.1025,2025-12-17 10:00:00.506206,2811,18.15,Clear,None,0.0,10,2,0,2
Delhi,28.7041,77.1025,2025-12-17 11:00:00.506206,2386,16.6,Clear,None,0.0,11,2,0,2
Delhi,28.7041,77.1025,2025-12-17 12:00:00.506206,1608,45.71,Clear,None,0.0,12,2,0,0
Delhi,28.7041,77.1025,2025-12-17 13:00:00.506206,1142,35.48,Clear,None,0.0,13,2,0,1
Delhi,28.7041,77.1025,2025-12-17 14:00:00.506206,1552,40.01,Cloudy,None,0.0,14,2,0,1
Delhi,28.7041,77.1025,2025-12-17 15:00:00.506206,1289,22.72,Storm,None,0.0,15,2,0,2
Delhi,28.7041,77.1025,2025-12-17 16:00:00.506206,1499,30.25,Clear,None,0.0,16,2,0,1
Delhi,28.7041,77.1025,2025-12-17 17:00:00.506206,2383,21.55,Clear,None,0.0,17,2,0,2
Delhi,28.7041,77.1025,2025-12-17 18:00:00.506206,2342,30.7,Clear,None,0.0,18,2,0,1
Delhi,28.7041,77.1025,2025-12-17 19:00:00.506206,2524,17.57,Cloudy,None,0.0,19,2,0,2
Delhi,28.7041,77.1025,2025-12-17 20:00:00.506206,2625,9.38,Cloudy,None,0.0,20,2,0,2
Delhi,28.7041,77.1025,2025-12-17 21:00:00.506206,470,44.32,Clear,None,0.0,21,2,0,1
Delhi,28.7041,77.1025,2025-12-17 22:00:00.506206,374,50.78,Clear,None,0.0,22,2,0,0
Delhi,28.7041,77.1025,2025-12-17 23:00:00.506206,467,57.6,Clear,None,0.0,23,2,0,0
Delhi,28.7041,77.1025,2025-12-18 00:00:00.506206,559,57.81,Cloudy,None,0.0,0,3,0,0
Delhi,28.7041,77.1025,2025-12-18 01:00:00.506206,775,57.49,Clear,None,0.0,1,3,0,0
Delhi,28.7041,77.1025,2025-12-18 02:00:00.506206,259,54.38,Clear,None,0.0,2,3,0,0
Delhi,28.7041,77.1025,2025-12-18 03:00:00.506206,539,38.52,Rain,None,0.0,3,3,0,1
Delhi,28.7041,77.1025,2025-12-18 04:00:00.506206,643,60.84,Cloudy,None,0.0,4,3,0,0
Delhi,28.7041,77.1025,2025-12-18 05:00:00.506206,663,50.34,Clear,None,0.0,5,3,0,0
Delhi,28.7041,77.1025,2025-12-18 06:00:00.506206,804,31.26,Storm,None,0.0,6,3,0,1
Delhi,28.7041,77.1025,2025-12-18 07:00:00.506206,666,53.95,Clear,None,0.0,7,3,0,0
Delhi,28.7041,77.1025,2025-12-18 08:00:00.506206,2594,19.44,Rain,None,0.0,8,3,0,2
Delhi,28.7041,77.1025,2025-12-18 09:00:00.506206,2419,23.95,Clear,None,0.0,9,3,0,2
Delhi,28.7041,77.1025,2025-12-18 10:00:00.506206,2509,22.64,Cloudy,None,0.0,10,3,0,2
Delhi,28.7041,77.1025,2025-12-18 11:00:00.506206,1822,20.71,Clear,None,0.0,11,3,0,2
Delhi,28.7041,77.1025,2025-12-18 12:00:00.506206,1800,30.79,Rain,None,0.0,12,3,0,1
Delhi,28.7041,77.1025,2025-12-18 13:00:00.506206,1558,44.78,Clear,None,0.0,13,3,0,1
Delhi,28.7041,77.1025,2025-12-18 14:00:00.506206,2822,20.53,Cloudy,Match,0.8,14,3,0,2
Delhi,28.7041,77.1025,2025-12-18 15:00:00.506206,1299,18.98,Storm,None,0.0,15,3,0,2
Delhi,28.7041,77.1025,2025-12-18 16:00:00.506206,1246,33.92,Clear,None,0.0,16,3,0,1
Delhi,28.7041,77.1025,2025-12-18 17:00:00.506206,2175,27.02,Clear,None,0.0,17,3,0,1
Delhi,28.7041,77.1025,2025-12-18 18:00:00.506206,2703,17.96,Clear,None,0.0,18,3,0,2
Delhi,28.7041,77.1025,2025-12-18 19:00:00.506206,2235,23.38,Clear,None,0.0,19,3,0,2
Delhi,28.7041,77.1025,2025-12-18 20:00:00.506206,2545,19.33,Clear,None,0.0,20,3,0,2
Delhi,28.7041,77.1025,2025-12-18 21:00:00.506206,579,51.58,Clear,None,0.0,21,3,0,0
Delhi,28.7041,77.1025,2025-12-18 22:00:00.506206,335,55.85,Clear,Protest,0.5,22,3,0,0
Delhi,28.7041,77.1025,2025-12-18 23:00:00.506206,919,54.9,Clear,None,0.0,23,3,0,0
Delhi,28.7041,77.1025,2025-12-19 00:00:00.506206,1060,49.76,Cloudy,Festival,0.8,0,4,0,0
Delhi,28.7041,77.1025,2025-12-19 01:00:00.506206,701,53.11,Clear,None,0.0,1,4,0,0
Delhi,28.7041,77.1025,2025-12-19 02:00:00.506206,423,51.72,Clear,None,0.0,2,4,0,0
Delhi,28.7041,77.1025,2025-12-19 03:00:00.506206,1063,47.23,Clear,None,0.0,3,4,0,0
Delhi,28.7041,77.1025,2025-12-19 04:00:00.506206,435,32.01,Storm,None,0.0,4,4,0,1
Delhi,28.7041,77.1025,2025-12-19 05:00:00.506206,337,53.65,Clear,None,0.0,5,4,0,0
Delhi,28.7041,77.1025,2025-12-19 06:00:00.506206,350,52.29,Clear,None,0.0,6,4,0,0
Delhi,28.7041,77.1025,2025-12-19 07:00:00.506206,376,53.97,Clear,None,0.0,7,4,0,0
Delhi,28.7041,77.1025,2025-12-19 08:00:00.506206,2236,16.1,Storm,None,0.0,8,4,0,2
Delhi,28.7041,77.1025,2025-12-19 09:00:00.506206,2517,19.52,Cloudy,None,0.0,9,4,0,2
Delhi,28.7041,77.1025,2025-12-19 10:00:00.506206,2827,19.61,Clear,None,0.0,10,4,0,2
Delhi,28.7041,77.1025,2025-12-19 11:00:00.506206,2216,24.36,Clear,None,0.0,11,4,0,2
Delhi,28.7041,77.1025,2025-12-19 12:00:00.506206,1650,28.91,Clear,None,0.0,12,4,0,1
Delhi,28.7041,77.1025,2025-12-19 13:00:00.506206,2803,13.24,Storm,Festival,0.8,13,4,0,2
Delhi,28.7041,77.1025,2025-12-19 14:00:00.506206,1587,40.74,Cloudy,None,0.0,14,4,0,1
Delhi,28.7041,77.1025,2025-12-19 15:00:00.506206,1865,35.78,Clear,None,0.0,15,4,0,1
Delhi,28.7041,77.1025,2025-12-19 16:00:00.506206,1837,20.62,Storm,None,0.0,16,4,0,2
Delhi,28.7041,77.1025,2025-12-19 17:00:00.506206,2574,28.54,Cloudy,None,0.0,17,4,0,1
Delhi,28.7041,77.1025,2025-12-19 18:00:00.506206,2648,22.68,Clear,None,0.0,18,4,0,2
